timestamp,long_flux,short_flux
2025-07-24 11:34:00,1.7637281644056202e-06,4.568428124684942e-08
2025-07-24 11:35:00,1.730241820041556e-06,4.4212544736410564e-08
2025-07-24 11:36:00,1.7040426882886095e-06,4.308189716084598e-08
2025-07-24 11:37:00,1.6795736428321106e-06,3.738307086109671e-08
2025-07-24 11:38:00,1.6525971204828238e-06,3.755036814823143e-08
2025-07-24 11:39:00,1.6250290855168714e-06,3.770402656755323e-08
2025-07-24 11:40:00,1.597669779584976e-06,3.403645365551711e-08
2025-07-24 11:41:00,1.5689083738834597e-06,3.447986429705452e-08
2025-07-24 11:42:00,1.5407105138365296e-06,3.508888113401554e-08
2025-07-24 11:43:00,1.5198015717032831e-06,3.467661358058649e-08
2025-07-24 11:44:00,1.4930137695046142e-06,3.0530799222106e-08
2025-07-24 11:45:00,1.4730187558598118e-06,3.0671728268316656e-08
2025-07-24 11:46:00,1.4606395097871427e-06,3.444438689825802e-08
2025-07-24 11:47:00,1.4455970358540071e-06,3.316096552907766e-08
2025-07-24 11:48:00,1.4322938568511745e-06,3.108360857595471e-08
2025-07-24 11:49:00,1.4244541262087296e-06,3.1639778796943574e-08
2025-07-24 11:50:00,1.42755027354724e-06,3.399997794417686e-08
2025-07-24 11:51:00,1.437103151147312e-06,3.288752026264774e-08
2025-07-24 11:52:00,1.4488725810224423e-06,3.25631503983459e-08
2025-07-24 11:53:00,1.4606555396312615e-06,3.21853974583064e-08
2025-07-24 11:54:00,1.48608364725078e-06,3.762917444305458e-08
2025-07-24 11:55:00,1.5300961422326509e-06,4.204034098620468e-08
2025-07-24 11:56:00,1.5669305639676168e-06,4.380480334020831e-08
2025-07-24 11:57:00,1.5856193158469978e-06,4.60131701629507e-08
2025-07-24 11:58:00,1.5866208968873252e-06,4.153577037868672e-08
2025-07-24 11:59:00,1.577433636157366e-06,3.973669748802422e-08
2025-07-24 12:00:00,1.5459897895198083e-06,3.7906481509253354e-08
2025-07-24 12:01:00,1.5135118474063347e-06,3.593438435700591e-08
2025-07-24 12:02:00,1.5047887700347928e-06,3.5206237924967354e-08
2025-07-24 12:03:00,1.4962174645916093e-06,3.731673103857247e-08
2025-07-24 12:04:00,1.4698404129376286e-06,3.115194502356644e-08
2025-07-24 12:05:00,1.432780436516623e-06,2.9512321475522185e-08
2025-07-24 12:06:00,1.4036168067832477e-06,3.089243705289846e-08
2025-07-24 12:07:00,1.3765443327429239e-06,2.7976785332839427e-08
2025-07-24 12:08:00,1.349817353002436e-06,2.5162691486002586e-08
2025-07-24 12:09:00,1.3162984942027833e-06,2.485533556750852e-08
2025-07-24 12:10:00,1.2940123497173772e-06,2.5530148661800922e-08
2025-07-24 12:11:00,1.280506467082887e-06,2.612486049713425e-08
2025-07-24 12:12:00,1.2832226730097318e-06,2.824585898508758e-08
2025-07-24 12:13:00,1.288625071538263e-06,3.0454835098225885e-08
2025-07-24 12:14:00,1.2810480711777927e-06,2.99288345217974e-08
2025-07-24 12:15:00,1.265505375158682e-06,3.1328632132954226e-08
2025-07-24 12:16:00,1.2545197023428045e-06,2.797375131535773e-08
2025-07-24 12:17:00,1.2443762216207688e-06,2.7582727213371072e-08
2025-07-24 12:18:00,1.23238316973584e-06,2.6421121290809424e-08
2025-07-24 12:19:00,1.2213037052788422e-06,2.6322339863327215e-08
2025-07-24 12:20:00,1.2168229659437202e-06,2.5346027499040247e-08
2025-07-24 12:21:00,1.2329770697760978e-06,2.5911264245337406e-08
2025-07-24 12:22:00,1.2670799378611264e-06,2.995356496171553e-08
2025-07-24 12:23:00,1.2867870964328176e-06,3.1341816253416255e-08
2025-07-24 12:24:00,1.2953879604538088e-06,3.210145749221738e-08
2025-07-24 12:25:00,1.3057690466666827e-06,3.356548816668692e-08
2025-07-24 12:26:00,1.2984346540179104e-06,3.259246383890968e-08
2025-07-24 12:27:00,1.277725800719054e-06,2.8400213736290425e-08
2025-07-24 12:28:00,1.2488076208683196e-06,2.8682569208626774e-08
2025-07-24 12:29:00,1.2314299056015443e-06,2.670200593968275e-08
2025-07-24 12:30:00,1.2200632681924617e-06,2.6168065048182143e-08
2025-07-24 12:31:00,1.2176088830528897e-06,2.5097923739281214e-08
2025-07-24 12:32:00,1.233886450791033e-06,2.683344568765733e-08
2025-07-24 12:33:00,1.286158067159704e-06,3.255653879818965e-08
2025-07-24 12:34:00,1.3268019074530457e-06,3.392312564187705e-08
2025-07-24 12:35:00,1.3331024319995777e-06,3.039865958953669e-08
2025-07-24 12:36:00,1.3149805226930766e-06,3.0150275165397034e-08
2025-07-24 12:37:00,1.2688698234342155e-06,2.7632008681166553e-08
2025-07-24 12:38:00,1.2302766663196962e-06,2.386178721280885e-08
2025-07-24 12:39:00,1.2022619557683356e-06,2.312633107237616e-08
2025-07-24 12:40:00,1.1842610092571704e-06,2.1478033573885114e-08
2025-07-24 12:41:00,1.1666689943012898e-06,2.1154088258867887e-08
2025-07-24 12:42:00,1.1678044984364533e-06,2.185126923848202e-08
2025-07-24 12:43:00,1.1829819186459645e-06,2.4284476651814657e-08
2025-07-24 12:44:00,1.1584850199142238e-06,2.3680289729099968e-08
2025-07-24 12:45:00,1.1427011941123055e-06,2.0219808050114807e-08
2025-07-24 12:46:00,1.1296955335637904e-06,1.6807346625569153e-08
2025-07-24 12:47:00,1.1164154329890152e-06,1.9222127889406693e-08
2025-07-24 12:48:00,1.1046118970625685e-06,1.926033910137903e-08
2025-07-24 12:49:00,1.0884529046961688e-06,1.7510531691300457e-08
2025-07-24 12:50:00,1.075621867130394e-06,1.763835477675002e-08
2025-07-24 12:51:00,1.0639105312293395e-06,1.8308904614627863e-08
2025-07-24 12:52:00,1.0522693401071592e-06,1.834069784933945e-08
2025-07-24 12:53:00,1.0443894780109986e-06,1.5746413950523674e-08
2025-07-24 12:54:00,1.0347393981646746e-06,1.6568325378329973e-08
2025-07-24 12:55:00,1.0304866009391844e-06,1.6921665846325595e-08
2025-07-24 12:56:00,1.0348586556574446e-06,1.8520346145578515e-08
2025-07-24 12:57:00,1.0316027783119353e-06,1.6781578793256813e-08
2025-07-24 12:58:00,1.0238835557174752e-06,1.7221170267589514e-08
2025-07-24 12:59:00,1.0213803989245207e-06,1.6714134076778464e-08
2025-07-24 13:00:00,1.0210669643129222e-06,1.3925485653487613e-08
2025-07-24 13:01:00,1.0243096539852559e-06,1.66996905193173e-08
2025-07-24 13:02:00,1.026273480420059e-06,1.7513409389380286e-08
2025-07-24 13:03:00,1.0304667057425831e-06,1.586034059641861e-08
2025-07-24 13:04:00,1.0326837127649924e-06,1.4023147976160999e-08
2025-07-24 13:05:00,1.0357500741520198e-06,1.5109492323972518e-08
2025-07-24 13:06:00,1.0363513638367294e-06,1.429486395920776e-08
2025-07-24 13:07:00,1.04113655652327e-06,1.5093061023208065e-08
2025-07-24 13:08:00,1.0412421715955134e-06,1.5877409609288407e-08
2025-07-24 13:09:00,1.0417337534818216e-06,1.4667526748723958e-08
2025-07-24 13:10:00,1.039418521031621e-06,1.5536425479467653e-08
2025-07-24 13:11:00,1.0348537671234226e-06,1.5310732237594493e-08
2025-07-24 13:12:00,1.03157958619704e-06,1.460324838831184e-08
2025-07-24 13:13:00,1.0297113703927607e-06,1.4614868426576777e-08
2025-07-24 13:14:00,1.0351894843552145e-06,1.4320710839399453e-08
2025-07-24 13:15:00,1.0384203505964251e-06,1.3944357668549401e-08
2025-07-24 13:16:00,1.0423191270092502e-06,1.4343873644406813e-08
2025-07-24 13:17:00,1.04068897144316e-06,1.2497993751026115e-08
2025-07-24 13:18:00,1.0449533647260978e-06,1.4186038121977163e-08
2025-07-24 13:19:00,1.0489706028238288e-06,1.3946125143604604e-08
2025-07-24 13:20:00,1.0443831115480862e-06,1.4781021739906919e-08
2025-07-24 13:21:00,1.0401165582152316e-06,1.5347193738080023e-08
2025-07-24 13:22:00,1.0384742381575052e-06,1.36733522282384e-08
2025-07-24 13:23:00,1.0317307896912098e-06,1.4022341510155911e-08
2025-07-24 13:24:00,1.0244940540360403e-06,1.3879782656545103e-08
2025-07-24 13:25:00,1.0224667903457885e-06,1.3267718479426094e-08
2025-07-24 13:26:00,1.022500441649754e-06,1.4933386083271216e-08
2025-07-24 13:27:00,1.0221515367447864e-06,1.1695687085477857e-08
2025-07-24 13:28:00,1.0243903716400382e-06,1.2473464927609257e-08
2025-07-24 13:29:00,1.0259842611048953e-06,1.4226466227285073e-08
2025-07-24 13:30:00,1.0351481023462838e-06,1.2066976751157199e-08
2025-07-24 13:31:00,1.0388750979473116e-06,1.0189771693092098e-08
