timestamp,long_flux,short_flux,goes_class
2025-07-29 00:58:00,1.1788462598651379e-06,2.6860018355220938e-08,C
2025-07-29 00:59:00,1.1793743631821345e-06,2.6434856227494685e-08,C
2025-07-29 01:00:00,1.1808020070795882e-06,2.7075083406598833e-08,C
2025-07-29 01:01:00,1.1795930295640394e-06,2.7226915862132447e-08,C
2025-07-29 01:02:00,1.1759899097505993e-06,2.6414366460962773e-08,C
2025-07-29 01:03:00,1.169254629963152e-06,2.586687556317213e-08,C
2025-07-29 01:04:00,1.1673213666505095e-06,2.6180850871583992e-08,C
2025-07-29 01:05:00,1.159607889900651e-06,2.7487390564049217e-08,C
2025-07-29 01:06:00,1.1432713019202624e-06,2.63317943624416e-08,C
2025-07-29 01:07:00,1.1350459977083879e-06,2.684535228722519e-08,C
2025-07-29 01:08:00,1.1184827163098637e-06,2.6788685152215286e-08,C
2025-07-29 01:09:00,1.1041607690533026e-06,2.574307934763477e-08,C
2025-07-29 01:10:00,1.0958930093305545e-06,2.45848215737895e-08,C
2025-07-29 01:11:00,1.0914954048933052e-06,2.296597502244395e-08,C
2025-07-29 01:12:00,1.0839539791944486e-06,2.1775463878769475e-08,C
2025-07-29 01:13:00,1.0867318853909593e-06,2.1264110050181064e-08,C
2025-07-29 01:14:00,1.0735138615570175e-06,2.326703540398652e-08,C
2025-07-29 01:15:00,1.0729115430996123e-06,2.1847391915611232e-08,C
2025-07-29 01:16:00,1.072679420669046e-06,2.1404618793255166e-08,C
2025-07-29 01:17:00,1.0646926593984912e-06,2.1905250902793646e-08,C
2025-07-29 01:18:00,1.0584280505740861e-06,2.4292610393218194e-08,C
2025-07-29 01:19:00,1.0552929067865183e-06,2.4243974864098666e-08,C
2025-07-29 01:20:00,1.050117514780856e-06,2.3344386605932885e-08,C
2025-07-29 01:21:00,1.0449261488426347e-06,2.2042685347310673e-08,C
2025-07-29 01:22:00,1.0408689526170225e-06,2.2990424158238188e-08,C
2025-07-29 01:23:00,1.0370018892407657e-06,2.1219977116079678e-08,C
2025-07-29 01:24:00,1.038141130131825e-06,2.0974437228932128e-08,C
2025-07-29 01:25:00,1.0492791805846223e-06,2.1597514917647477e-08,C
2025-07-29 01:26:00,1.0797220108886039e-06,2.373569997470857e-08,C
2025-07-29 01:27:00,1.1131003098913037e-06,2.631648148215178e-08,C
2025-07-29 01:28:00,1.1716163249193264e-06,3.228745173590339e-08,C
2025-07-29 01:29:00,1.2280870112322117e-06,3.709085622973384e-08,C
2025-07-29 01:30:00,1.2557486961966668e-06,3.851295900043154e-08,C
2025-07-29 01:31:00,1.2611842912818127e-06,3.72861288365614e-08,C
2025-07-29 01:32:00,1.2574994623152678e-06,3.5200096418720264e-08,C
2025-07-29 01:33:00,1.236531322886504e-06,3.3659146624725204e-08,C
2025-07-29 01:34:00,1.2194803342727475e-06,3.0101601051477305e-08,C
2025-07-29 01:35:00,1.196169494908302e-06,2.75792452045186e-08,C
2025-07-29 01:36:00,1.2492766405766368e-06,3.229256066921622e-08,C
2025-07-29 01:37:00,1.3232833445548094e-06,3.880805831881918e-08,C
2025-07-29 01:38:00,1.2833694725367289e-06,3.397067702547277e-08,C
2025-07-29 01:39:00,1.2313750339970164e-06,2.814811345756863e-08,C
2025-07-29 01:40:00,1.1811386748078923e-06,2.5271071981837365e-08,C
2025-07-29 01:41:00,1.14169858802672e-06,2.1907983706758555e-08,C
2025-07-29 01:42:00,1.1165802956771794e-06,2.3180775696048982e-08,C
2025-07-29 01:43:00,1.096434166132984e-06,2.1596153939832513e-08,C
2025-07-29 01:44:00,1.0754589893025933e-06,1.8325471897692418e-08,C
2025-07-29 01:45:00,1.0597793155537773e-06,1.8730060220463905e-08,C
2025-07-29 01:46:00,1.0540530381343264e-06,1.790230130986819e-08,C
2025-07-29 01:47:00,1.0652238602158862e-06,2.148867808647888e-08,C
2025-07-29 01:48:00,1.1103666502392905e-06,2.8414886421943418e-08,C
2025-07-29 01:49:00,1.1666855124396952e-06,3.687062285357141e-08,C
2025-07-29 01:50:00,1.19507439060234e-06,4.140965233371755e-08,C
2025-07-29 01:51:00,1.212950445599253e-06,4.5373920606201205e-08,C
2025-07-29 01:52:00,1.2419342376651016e-06,4.9725540348345764e-08,C
2025-07-29 01:53:00,1.2705760690416773e-06,5.328960448142037e-08,C
2025-07-29 01:54:00,1.2894683837270142e-06,5.4742520170819144e-08,C
2025-07-29 01:55:00,1.295185182273405e-06,5.2083215496354494e-08,C
2025-07-29 01:56:00,1.2906001585611565e-06,4.898645318893032e-08,C
2025-07-29 01:57:00,1.2848901309046252e-06,4.566433063373887e-08,C
2025-07-29 01:58:00,1.2952086949479083e-06,4.4731095854666685e-08,C
2025-07-29 01:59:00,1.3046404345630913e-06,4.40014377138372e-08,C
2025-07-29 02:00:00,1.3092441047804447e-06,4.329171478131878e-08,C
2025-07-29 02:01:00,1.3135099741285544e-06,4.355174072016877e-08,C
2025-07-29 02:02:00,1.298662206610344e-06,4.044666654788701e-08,C
2025-07-29 02:03:00,1.2794114596902947e-06,3.6278935906410446e-08,C
2025-07-29 02:04:00,1.2612954341435755e-06,3.37344287295011e-08,C
2025-07-29 02:05:00,1.2381965704110773e-06,3.224477594222126e-08,C
2025-07-29 02:06:00,1.2195668797757521e-06,2.9465383051518475e-08,C
2025-07-29 02:07:00,1.2039388906725703e-06,2.70080264964831e-08,C
2025-07-29 02:08:00,1.1906737743957506e-06,2.61208399463931e-08,C
2025-07-29 02:09:00,1.1851784340818041e-06,2.619893555287747e-08,C
2025-07-29 02:10:00,1.1821427196842766e-06,2.4274415730683843e-08,C
2025-07-29 02:11:00,1.1726842487524798e-06,2.371370205482946e-08,C
2025-07-29 02:12:00,1.1572926071300468e-06,2.110354433463065e-08,C
2025-07-29 02:13:00,1.1374966013628168e-06,2.037907065959044e-08,C
2025-07-29 02:14:00,1.125364139595343e-06,2.1067649410075193e-08,C
2025-07-29 02:15:00,1.1122652092469296e-06,1.8470489857991995e-08,C
2025-07-29 02:16:00,1.0985380994811077e-06,1.682824249257308e-08,C
2025-07-29 02:17:00,1.084620495304512e-06,1.641410966709064e-08,C
2025-07-29 02:18:00,1.0708340130536197e-06,1.4057413855912125e-08,C
2025-07-29 02:19:00,1.0605114811533283e-06,1.5712707040764882e-08,C
2025-07-29 02:20:00,1.0543468477885282e-06,1.3013039041595793e-08,C
2025-07-29 02:21:00,1.0448639900981808e-06,1.3580594139232634e-08,C
2025-07-29 02:22:00,1.0371131141061492e-06,1.1921769551523036e-08,C
2025-07-29 02:23:00,1.0278140302571196e-06,9.655940220440701e-09,C
2025-07-29 02:24:00,1.021060799131624e-06,5.9553768929049745e-09,C
2025-07-29 02:25:00,1.0223925770690986e-06,6.498876805557622e-09,C
2025-07-29 02:26:00,1.028345670912116e-06,4.881118906149339e-09,C
2025-07-29 02:27:00,1.0309055704831243e-06,5.796387578477133e-09,C
2025-07-29 02:28:00,1.0368988330542305e-06,8.311745612360022e-09,C
2025-07-29 02:29:00,1.040083607669479e-06,7.023672094749972e-09,C
2025-07-29 02:30:00,1.0594007868408493e-06,8.389394067421038e-09,C
2025-07-29 02:31:00,1.1017378006190334e-06,1.1941419357895234e-08,C
2025-07-29 02:32:00,1.134613132278185e-06,1.3006252210025466e-08,C
2025-07-29 02:33:00,1.1685952146211495e-06,1.4568098905715908e-08,C
2025-07-29 02:34:00,1.2176431997044139e-06,1.5372471257683895e-08,C
2025-07-29 02:35:00,1.2564045574272016e-06,1.8629266118801373e-08,C
2025-07-29 02:36:00,1.2574263598148942e-06,1.695508834970616e-08,C
2025-07-29 02:37:00,1.2443524517530918e-06,1.554304166429898e-08,C
2025-07-29 02:38:00,1.2320825015970021e-06,1.5301835980457343e-08,C
2025-07-29 02:39:00,1.2091080727676868e-06,1.3346654537480372e-08,C
2025-07-29 02:40:00,1.1983114928461575e-06,1.3891306158187992e-08,C
2025-07-29 02:41:00,1.1793415281869382e-06,1.0798211859283692e-08,C
2025-07-29 02:42:00,1.1691914200813789e-06,1.0497322554009026e-08,C
2025-07-29 02:43:00,1.1700360648289655e-06,1.1621487032272346e-08,C
2025-07-29 02:44:00,1.1732463518888297e-06,1.063556205218185e-08,C
2025-07-29 02:45:00,1.1719046515132564e-06,1.20716695100891e-08,C
2025-07-29 02:46:00,1.1791556949365108e-06,1.6047723965713334e-08,C
2025-07-29 02:47:00,1.214651992771995e-06,1.9410420755223226e-08,C
2025-07-29 02:48:00,1.28271281549833e-06,2.7179889668628512e-08,C
2025-07-29 02:49:00,1.340346803310061e-06,3.4913567774557594e-08,C
2025-07-29 02:50:00,1.3809793438772207e-06,3.900615635224253e-08,C
2025-07-29 02:51:00,1.4029624402550713e-06,3.9878131805833576e-08,C
2025-07-29 02:52:00,1.4088121946263183e-06,3.892072028600628e-08,C
2025-07-29 02:53:00,1.3993881260771037e-06,3.559681705684589e-08,C
2025-07-29 02:54:00,1.374149273495456e-06,3.4597512410528e-08,C
2025-07-29 02:55:00,1.3487259835886509e-06,3.179217568986291e-08,C
2025-07-29 02:56:00,1.3273100167963525e-06,3.089115411193188e-08,C
2025-07-29 02:57:00,1.3075018279002998e-06,2.84560633708614e-08,C
2025-07-29 02:58:00,1.2891104286042763e-06,2.7204833708176428e-08,C
2025-07-29 02:59:00,1.2685595496894494e-06,2.4350928726986876e-08,C
2025-07-29 03:00:00,1.2483317743585832e-06,2.3622934857792282e-08,C
2025-07-29 03:01:00,1.2357466451502376e-06,2.1290112110430994e-08,C
2025-07-29 03:02:00,1.2218404357494752e-06,1.8500818421878156e-08,C
2025-07-29 03:03:00,1.218229029842912e-06,1.6580186678978388e-08,C
2025-07-29 03:04:00,1.216215432801529e-06,1.6744382270527848e-08,C
2025-07-29 03:05:00,1.2173970658370278e-06,1.5907071414176825e-08,C
2025-07-29 03:06:00,1.220873538513246e-06,1.705135923168282e-08,C
2025-07-29 03:07:00,1.249855349446169e-06,1.928629310171226e-08,C
2025-07-29 03:08:00,1.2748108869733395e-06,1.8721587142122948e-08,C
2025-07-29 03:09:00,1.2729714302115664e-06,1.860337801566477e-08,C
2025-07-29 03:10:00,1.2679361190271637e-06,1.7757566903259156e-08,C
2025-07-29 03:11:00,1.2812436554042028e-06,1.939151778313943e-08,C
2025-07-29 03:12:00,1.3026007156410936e-06,2.135511605346078e-08,C
2025-07-29 03:13:00,1.3233505577042452e-06,2.38233666819355e-08,C
2025-07-29 03:14:00,1.3331519696413259e-06,2.3769324533219502e-08,C
2025-07-29 03:15:00,1.34023440057449e-06,2.1112773984461947e-08,C
2025-07-29 03:16:00,1.3506484951083949e-06,2.2860483400630774e-08,C
2025-07-29 03:17:00,1.363690973418864e-06,2.2808141612168102e-08,C
2025-07-29 03:18:00,1.3790600155889329e-06,2.267790501834542e-08,C
2025-07-29 03:19:00,1.4098718938690641e-06,2.447019884717873e-08,C
2025-07-29 03:20:00,1.4172324307630751e-06,2.3802773551819957e-08,C
2025-07-29 03:21:00,1.4189083163937091e-06,2.3849859049433786e-08,C
2025-07-29 03:22:00,1.4014932018847607e-06,2.0255548000276293e-08,C
2025-07-29 03:23:00,1.3774647357899622e-06,1.7308515356856493e-08,C
2025-07-29 03:24:00,1.3546220644144104e-06,1.4672770881720662e-08,C
2025-07-29 03:25:00,1.3340986455301898e-06,1.5926830515635667e-08,C
2025-07-29 03:26:00,1.3077123386493872e-06,1.3380328307991898e-08,C
2025-07-29 03:27:00,1.290620517823702e-06,1.307556629455215e-08,C
2025-07-29 03:28:00,1.2702197707648204e-06,1.2920667366623765e-08,C
2025-07-29 03:29:00,1.3029758654321072e-06,1.6612671245927333e-08,C
2025-07-29 03:30:00,1.451943471245792e-06,3.59152710049391e-08,C
2025-07-29 03:31:00,1.553984233038643e-06,4.586915508985974e-08,C
2025-07-29 03:32:00,1.5924356319851169e-06,5.0631708923859033e-08,C
2025-07-29 03:33:00,1.5821379229535403e-06,4.2827242604751694e-08,C
2025-07-29 03:34:00,1.5436735413429427e-06,3.526016503182753e-08,C
2025-07-29 03:35:00,1.477086055304232e-06,2.6684724142560074e-08,C
2025-07-29 03:36:00,1.3908510869650406e-06,2.0352439668007267e-08,C
2025-07-29 03:37:00,1.3081926990856968e-06,1.4191484424766613e-08,C
2025-07-29 03:38:00,1.2368518731759128e-06,1.2045914831189545e-08,C
2025-07-29 03:39:00,1.1874210523259177e-06,1.0774299625524126e-08,C
2025-07-29 03:40:00,1.1549694203286428e-06,8.632220196388667e-09,C
2025-07-29 03:41:00,1.1332865802078081e-06,9.568531026714277e-09,C
2025-07-29 03:42:00,1.1157490249746335e-06,1.0037726751791796e-08,C
2025-07-29 03:43:00,1.1049411024613933e-06,9.023731709033607e-09,C
2025-07-29 03:44:00,1.0953919765269661e-06,9.4160220130997e-09,C
2025-07-29 03:45:00,1.0884782978627911e-06,6.239978954312747e-09,C
2025-07-29 03:46:00,1.0833859606150998e-06,5.406013196294844e-09,C
2025-07-29 03:47:00,1.0821227563416765e-06,8.794836536636448e-09,C
2025-07-29 03:48:00,1.0782450474044842e-06,9.010724087641947e-09,C
2025-07-29 03:49:00,1.0758873538522538e-06,7.143280225981746e-09,C
2025-07-29 03:50:00,1.0737328764543102e-06,7.7080837441443e-09,C
2025-07-29 03:51:00,1.0701107112999737e-06,8.13778733015467e-09,C
2025-07-29 03:52:00,1.0670280032366567e-06,6.267752061441957e-09,C
2025-07-29 03:53:00,1.0657617517832387e-06,5.178151136473136e-09,C
2025-07-29 03:54:00,1.0608658691185677e-06,4.652833579259606e-09,C
2025-07-29 03:55:00,1.0570465150760624e-06,4.321589632597965e-09,C
2025-07-29 03:56:00,1.0509733101571328e-06,5.921168701980243e-09,C
2025-07-29 03:57:00,1.0487054757996688e-06,4.851048904105425e-09,C
2025-07-29 03:58:00,1.0483219728216608e-06,5.5912184481581595e-09,C
2025-07-29 03:59:00,1.0485712992390962e-06,5.596397198118902e-09,C
2025-07-29 04:00:00,1.0481636499222435e-06,6.608579992893354e-09,C
2025-07-29 04:01:00,1.0395905422631242e-06,6.609615527029026e-09,C
2025-07-29 04:02:00,1.0350166430875046e-06,5.830994199324799e-09,C
2025-07-29 04:03:00,1.0372050252551506e-06,4.7000907373734576e-09,C
2025-07-29 04:04:00,1.0534387974687099e-06,7.352632777669603e-09,C
2025-07-29 04:05:00,1.0451564355103297e-06,6.80964217345937e-09,C
2025-07-29 04:06:00,1.0428614169526196e-06,6.767566922161729e-09,C
2025-07-29 04:07:00,1.0466862391456476e-06,6.5568586389177105e-09,C
2025-07-29 04:08:00,1.049746530401028e-06,4.977536983678651e-09,C
2025-07-29 04:09:00,1.0621022936186923e-06,5.289300624083311e-09,C
2025-07-29 04:10:00,1.0946204435983462e-06,9.704417935907372e-09,C
2025-07-29 04:11:00,1.1069322211921243e-06,1.0484451982369605e-08,C
2025-07-29 04:12:00,1.1310695247287141e-06,1.2689363478922889e-08,C
2025-07-29 04:13:00,1.1415090739319567e-06,1.3256342868590274e-08,C
2025-07-29 04:14:00,1.140356911879489e-06,1.5108676320059627e-08,C
2025-07-29 04:15:00,1.1419898984342103e-06,1.760796675314074e-08,C
2025-07-29 04:16:00,1.1457746860868924e-06,1.684987401610359e-08,C
2025-07-29 04:17:00,1.1490197445456317e-06,1.5060791766724388e-08,C
2025-07-29 04:18:00,1.146896094917897e-06,1.517987369228332e-08,C
2025-07-29 04:19:00,1.1443443379336757e-06,1.502250537809298e-08,C
2025-07-29 04:20:00,1.1417540262017178e-06,1.4470230720393189e-08,C
2025-07-29 04:21:00,1.1381454512837857e-06,1.3054685283606322e-08,C
2025-07-29 04:22:00,1.1379103189475975e-06,1.4421226566288843e-08,C
2025-07-29 04:23:00,1.1338616473710959e-06,1.3995538847152488e-08,C
2025-07-29 04:24:00,1.1253635767523102e-06,1.1396855642280655e-08,C
2025-07-29 04:25:00,1.119400549288882e-06,1.23043892661233e-08,C
2025-07-29 04:26:00,1.1166882012596452e-06,1.2332600584650463e-08,C
2025-07-29 04:27:00,1.1113332809637527e-06,1.2490686658026224e-08,C
2025-07-29 04:28:00,1.106484349099342e-06,1.0601963031530541e-08,C
2025-07-29 04:29:00,1.0984575737893465e-06,1.1247341181359325e-08,C
2025-07-29 04:30:00,1.0921754460096204e-06,9.951386547224858e-09,C
2025-07-29 04:31:00,1.0879937477869536e-06,7.967704103963092e-09,C
2025-07-29 04:32:00,1.0884656804875226e-06,9.630447091885371e-09,C
2025-07-29 04:33:00,1.0939992978551271e-06,8.52108355187484e-09,C
2025-07-29 04:34:00,1.100904155538926e-06,1.0049202121626493e-08,C
2025-07-29 04:35:00,1.1031237904046333e-06,9.894795218152074e-09,C
2025-07-29 04:36:00,1.0987981944649097e-06,1.057683926143524e-08,C
2025-07-29 04:37:00,1.1066116466743731e-06,8.91982055157727e-09,C
2025-07-29 04:38:00,1.1265847541701496e-06,1.0781035940126793e-08,C
2025-07-29 04:39:00,1.1515100603170796e-06,1.1032835669645578e-08,C
2025-07-29 04:40:00,1.1822217935392085e-06,1.5571628092605446e-08,C
2025-07-29 04:41:00,1.215389330190803e-06,1.3328746846667452e-08,C
2025-07-29 04:42:00,1.2301545610648274e-06,1.4790265636993685e-08,C
2025-07-29 04:43:00,1.2458006655132983e-06,1.505998832198196e-08,C
2025-07-29 04:44:00,1.2729361164705641e-06,1.5396262872991988e-08,C
2025-07-29 04:45:00,1.2818412735631696e-06,1.6644975543597717e-08,C
2025-07-29 04:46:00,1.2786491950345274e-06,1.6482594817246272e-08,C
2025-07-29 04:47:00,1.2704367448901902e-06,1.350407024636362e-08,C
2025-07-29 04:48:00,1.260094668172404e-06,1.3313663225612178e-08,C
2025-07-29 04:49:00,1.2497904678087654e-06,1.0668515738409737e-08,C
2025-07-29 04:50:00,1.2543787530286536e-06,1.2094075787287026e-08,C
2025-07-29 04:51:00,1.2856451345125278e-06,1.3765147075007737e-08,C
2025-07-29 04:52:00,1.2652080766231654e-06,1.1176086508887294e-08,C
2025-07-29 04:53:00,1.2464537833499786e-06,1.0622020986827234e-08,C
2025-07-29 04:54:00,1.2308603214985285e-06,9.090226963691316e-09,C
2025-07-29 04:55:00,1.2214659606246134e-06,1.2711880037667916e-08,C
2025-07-29 04:56:00,1.224050584287248e-06,9.175886829958894e-09,C
2025-07-29 04:57:00,1.2575519986803258e-06,1.2024489219449383e-08,C
2025-07-29 04:58:00,1.32032748304661e-06,1.9136665105016343e-08,C
2025-07-29 04:59:00,1.3646439020838025e-06,2.225154434480284e-08,C
2025-07-29 05:00:00,1.4070595796988156e-06,2.5550271581524896e-08,C
2025-07-29 05:01:00,1.4460081013671473e-06,2.8306486873953522e-08,C
2025-07-29 05:02:00,1.490248277538039e-06,2.9572427479484892e-08,C
2025-07-29 05:03:00,1.4804343134558427e-06,2.8956420620119626e-08,C
2025-07-29 05:04:00,1.5359348782992323e-06,3.543688206263585e-08,C
2025-07-29 05:05:00,1.7073227194278381e-06,6.09235933978414e-08,C
2025-07-29 05:06:00,2.006173836949141e-06,1.0997505262739502e-07,C
2025-07-29 05:07:00,2.3240687242519685e-06,1.5484949069447839e-07,C
2025-07-29 05:08:00,2.661110411430795e-06,2.0190495902505838e-07,C
2025-07-29 05:09:00,2.960431271783252e-06,2.3196854494814988e-07,C
2025-07-29 05:10:00,3.107411087467717e-06,2.2316023692711184e-07,C
2025-07-29 05:11:00,3.146763141498401e-06,1.9909442540501616e-07,C
2025-07-29 05:12:00,3.10839757238697e-06,1.711650212167219e-07,C
2025-07-29 05:13:00,3.019289817798455e-06,1.4388292239256443e-07,C
2025-07-29 05:14:00,2.9124267734541866e-06,1.2146839075561072e-07,C
2025-07-29 05:15:00,2.789606927852547e-06,1.0223036080329531e-07,C
2025-07-29 05:16:00,2.6746607828932075e-06,8.553683272793933e-08,C
2025-07-29 05:17:00,2.567044717937681e-06,7.437217029476296e-08,C
2025-07-29 05:18:00,2.472894571897608e-06,6.78746165574541e-08,C
2025-07-29 05:19:00,2.385704032140431e-06,6.215147694131731e-08,C
2025-07-29 05:20:00,2.2908822727197836e-06,5.372864971146466e-08,C
2025-07-29 05:21:00,2.2051204708629083e-06,4.717129401841867e-08,C
2025-07-29 05:22:00,2.1292413204391182e-06,4.152066032340323e-08,C
2025-07-29 05:23:00,2.0668144166907563e-06,3.91247378684336e-08,C
2025-07-29 05:24:00,2.0235265317930244e-06,3.518466427499707e-08,C
2025-07-29 05:25:00,1.9908207929399737e-06,3.5120245626075544e-08,C
2025-07-29 05:26:00,1.9618317190954674e-06,3.555215118293201e-08,C
2025-07-29 05:27:00,1.9183050098349e-06,3.2091593324446984e-08,C
2025-07-29 05:28:00,1.8682250445963887e-06,3.050869653812421e-08,C
2025-07-29 05:29:00,1.8168207637498825e-06,2.5469987032024607e-08,C
2025-07-29 05:30:00,1.7662927288644122e-06,2.3613827104988976e-08,C
2025-07-29 05:31:00,1.7270502148974509e-06,2.2064148668412882e-08,C
2025-07-29 05:32:00,1.6847621479622025e-06,1.9507607085245127e-08,C
2025-07-29 05:33:00,1.6460886235720074e-06,1.677138242127692e-08,C
2025-07-29 05:34:00,1.617211958054228e-06,1.849581826312117e-08,C
2025-07-29 05:35:00,1.5863942053329083e-06,1.4291652594518107e-08,C
2025-07-29 05:36:00,1.55809162107125e-06,1.4420035079488911e-08,C
2025-07-29 05:37:00,1.535510856214029e-06,1.3859673956776034e-08,C
2025-07-29 05:38:00,1.511280497205186e-06,1.3618554718357164e-08,C
2025-07-29 05:39:00,1.4872059059374896e-06,1.4685241734850426e-08,C
2025-07-29 05:40:00,1.4694615748474044e-06,1.3563871678839898e-08,C
2025-07-29 05:41:00,1.4515852924768162e-06,1.2882723094127414e-08,C
2025-07-29 05:42:00,1.44253939294283e-06,1.262069808405921e-08,C
2025-07-29 05:43:00,1.4336697639188715e-06,1.2228912771306e-08,C
2025-07-29 05:44:00,1.4181921657285276e-06,1.2823645985712702e-08,C
2025-07-29 05:45:00,1.4008454236020163e-06,1.1762500716608292e-08,C
2025-07-29 05:46:00,1.3899064704852863e-06,1.242238297109391e-08,C
2025-07-29 05:47:00,1.3822758621215338e-06,1.061151197240353e-08,C
2025-07-29 05:48:00,1.3747175418131041e-06,1.2713196403627686e-08,C
2025-07-29 05:49:00,1.3753794004902582e-06,1.2927602110841614e-08,C
2025-07-29 05:50:00,1.3734691708764257e-06,1.188497834846989e-08,C
2025-07-29 05:51:00,1.3778637355885547e-06,1.2393134368464785e-08,C
2025-07-29 05:52:00,1.3709139846498862e-06,1.3444307214863727e-08,C
2025-07-29 05:53:00,1.351235137828225e-06,1.086732198128045e-08,C
2025-07-29 05:54:00,1.3313800465885967e-06,1.0305467698691321e-08,C
2025-07-29 05:55:00,1.3165503701873336e-06,8.082457399171692e-09,C
2025-07-29 05:56:00,1.3012110766943746e-06,7.739852441107005e-09,C
2025-07-29 05:57:00,1.29156612393806e-06,6.886927734834429e-09,C
2025-07-29 05:58:00,1.2765660682414253e-06,6.0746448317815885e-09,C
2025-07-29 05:59:00,1.2548105542755068e-06,8.132905283657185e-09,C
2025-07-29 06:00:00,1.236699933512876e-06,6.370951338434792e-09,C
2025-07-29 06:01:00,1.2202294895315226e-06,4.904028304571365e-09,C
2025-07-29 06:02:00,1.2015695004220852e-06,4.506097621630929e-09,C
2025-07-29 06:03:00,1.185783617074776e-06,4.822244957627907e-09,C
2025-07-29 06:04:00,1.1620256529687274e-06,4.22841188747906e-09,C
2025-07-29 06:05:00,1.146566548458559e-06,4.068330897121238e-09,C
2025-07-29 06:06:00,1.1391518239447652e-06,4.591206909190201e-09,C
2025-07-29 06:07:00,1.134565719275699e-06,3.4787507646829547e-09,C
2025-07-29 06:08:00,1.1379801990784234e-06,4.675600279442251e-09,C
2025-07-29 06:09:00,1.1428589523049715e-06,4.246271921513639e-09,C
2025-07-29 06:10:00,1.132620992229633e-06,4.6582678406793334e-09,C
2025-07-29 06:11:00,1.1216124907239974e-06,3.2036336061201037e-09,C
2025-07-29 06:12:00,1.1247979045947432e-06,4.005406167031706e-09,C
2025-07-29 06:13:00,1.126205800529369e-06,3.7676612649423144e-09,C
2025-07-29 06:14:00,1.1018262545699368e-06,3.196900318240206e-09,C
2025-07-29 06:15:00,1.0807478389085832e-06,3.122327511294252e-09,C
2025-07-29 06:16:00,1.0683035266903643e-06,2.01013107707307e-09,C
2025-07-29 06:17:00,1.0592927265697356e-06,1.641213493887727e-09,C
2025-07-29 06:18:00,1.0527054465440966e-06,1.380141366401105e-09,C
2025-07-29 06:19:00,1.0470817519266437e-06,1.5812034286646675e-09,C
2025-07-29 06:20:00,1.0363272529085393e-06,1.0540748820235012e-09,C
2025-07-29 06:21:00,1.0306803699036283e-06,2.8820353862986712e-09,C
2025-07-29 06:22:00,1.0213984266750335e-06,2.531824391304372e-09,C
2025-07-29 06:23:00,1.0123086142021882e-06,1.4786019712798572e-09,C
2025-07-29 06:24:00,1.0241429368970337e-06,1.4788604630506506e-09,C
2025-07-29 06:25:00,1.0256538088782928e-06,2.685892423771032e-09,C
2025-07-29 06:26:00,1.0118209107143931e-06,1.9636548844154568e-09,C
2025-07-29 06:27:00,9.947415991682944e-07,3.084707198236412e-10,B
2025-07-29 06:28:00,9.74026194898379e-07,1.3090282955957145e-11,B
2025-07-29 06:29:00,9.585066313551669e-07,-5.298998789851037e-10,B
2025-07-29 06:30:00,9.438943055504408e-07,-6.668106303913961e-10,B
2025-07-29 06:31:00,9.307899732135172e-07,-8.865801144232898e-10,B
2025-07-29 06:32:00,9.195600004294065e-07,-1.2752449205911294e-09,B
2025-07-29 06:33:00,9.137691088161788e-07,-2.0202033033683388e-10,B
2025-07-29 06:34:00,9.104579498480383e-07,-4.3661655529663275e-10,B
2025-07-29 06:35:00,9.048291579600745e-07,-1.0814298755215622e-09,B
2025-07-29 06:36:00,9.062462513462438e-07,-1.2186014965779623e-09,B
2025-07-29 06:37:00,9.227679941834706e-07,1.7813006443285288e-09,B
2025-07-29 06:38:00,9.421938234929078e-07,1.898729659838192e-09,B
2025-07-29 06:39:00,9.482900024716504e-07,2.674240726859535e-09,B
2025-07-29 06:40:00,9.438543269216545e-07,2.4999121579749047e-09,B
2025-07-29 06:41:00,9.396125014078637e-07,4.3373486132393457e-10,B
2025-07-29 06:42:00,9.325359877814171e-07,4.3425220432297586e-10,B
2025-07-29 06:43:00,9.288606721667271e-07,9.19045153277246e-10,B
2025-07-29 06:44:00,9.322161839113281e-07,9.956886244461642e-10,B
2025-07-29 06:45:00,9.387419127647934e-07,5.477961727216623e-10,B
2025-07-29 06:46:00,9.471419834657444e-07,7.044511012772847e-10,B
2025-07-29 06:47:00,9.60683417465365e-07,1.1679464335558486e-09,B
2025-07-29 06:48:00,9.658729178212167e-07,2.94003793259832e-09,B
2025-07-29 06:49:00,9.729580231906452e-07,5.35616542102486e-09,B
2025-07-29 06:50:00,9.823264858301835e-07,3.2148991883940707e-09,B
2025-07-29 06:51:00,9.902555892368268e-07,1.8470712664282717e-09,B
2025-07-29 06:52:00,9.980176754965452e-07,4.641696200444417e-09,B
2025-07-29 06:53:00,1.0326970253073177e-06,5.222823103873393e-09,C
2025-07-29 06:54:00,1.079777842308237e-06,8.147212437479509e-09,C
2025-07-29 06:55:00,1.1867251602824745e-06,1.8650908730001833e-08,C
2025-07-29 06:56:00,1.209784533680473e-06,1.9559300416099605e-08,C
2025-07-29 06:57:00,1.1938440567347675e-06,1.4352961445956354e-08,C
2025-07-29 06:58:00,1.1760900753095066e-06,1.308109362542202e-08,C
2025-07-29 06:59:00,1.1558491123054647e-06,1.1789274005112526e-08,C
2025-07-29 07:00:00,1.1277653509780782e-06,7.613459521297273e-09,C
2025-07-29 07:01:00,1.1042873397780598e-06,9.801080275242365e-09,C
2025-07-29 07:02:00,1.0835568915711921e-06,5.4432283143494515e-09,C
