timestamp,long_flux,short_flux
2025-07-23 01:30:00,1.2259311006346252e-06,1.0463591770815128e-08
2025-07-23 01:31:00,1.2121607824155944e-06,9.286484470294454e-09
2025-07-23 01:32:00,1.178969796455931e-06,5.996028118460117e-09
2025-07-23 01:33:00,1.1542160791577771e-06,4.461096381191965e-09
2025-07-23 01:34:00,1.180247977572435e-06,1.4988128071991014e-08
2025-07-23 01:35:00,1.4757071085114148e-06,6.464698287800275e-08
2025-07-23 01:36:00,1.5290746659957222e-06,5.4734776711029554e-08
2025-07-23 01:37:00,1.4223742255126126e-06,3.1586253612658766e-08
2025-07-23 01:38:00,1.2806566473955172e-06,1.3680623744960485e-08
2025-07-23 01:39:00,1.1917513802472968e-06,7.0268835195008705e-09
2025-07-23 01:40:00,1.1352698265909567e-06,3.735173059737917e-09
2025-07-23 01:41:00,1.1014678875653772e-06,2.2458102044708994e-09
2025-07-23 01:42:00,1.0900653251155745e-06,1.5605226000303674e-09
2025-07-23 01:43:00,1.0894121942328638e-06,5.985128836982767e-09
2025-07-23 01:44:00,1.0692109526644344e-06,4.923116581068143e-09
2025-07-23 01:45:00,1.0650518333932268e-06,3.4204044041530324e-09
2025-07-23 01:46:00,1.0506928447284736e-06,2.1029868957356257e-09
2025-07-23 01:47:00,1.0498324627405964e-06,1.3789299702082758e-09
2025-07-23 01:48:00,1.0586343250906793e-06,2.2517923081721847e-09
2025-07-23 01:49:00,1.082282210518315e-06,5.295839766716881e-09
2025-07-23 01:50:00,1.0784129926832975e-06,3.6485030552313447e-09
2025-07-23 01:51:00,1.0665179388524848e-06,2.314135105763171e-09
2025-07-23 01:52:00,1.0658327482815366e-06,3.3276661426384635e-09
2025-07-23 01:53:00,1.0697352763600065e-06,3.162291317693189e-09
2025-07-23 01:54:00,1.066781237568648e-06,2.686662448070365e-09
2025-07-23 01:55:00,1.0641656444931868e-06,2.0131072364648617e-09
2025-07-23 01:56:00,1.0510825632081833e-06,9.999999717180685e-10
2025-07-23 01:57:00,1.0410476534161717e-06,9.999999717180685e-10
2025-07-23 01:58:00,1.0391952400823357e-06,9.999999717180685e-10
2025-07-23 01:59:00,1.0450914942339296e-06,9.999999717180685e-10
2025-07-23 02:00:00,1.0374658359069144e-06,9.999999717180685e-10
2025-07-23 02:01:00,1.0238466074952157e-06,9.999999717180685e-10
2025-07-23 02:02:00,1.006156253424706e-06,9.999999717180685e-10
2025-07-23 02:03:00,9.965708613890456e-07,9.999999717180685e-10
2025-07-23 02:04:00,9.879679510049755e-07,9.999999717180685e-10
2025-07-23 02:05:00,9.807282594920252e-07,9.999999717180685e-10
2025-07-23 02:06:00,9.767916253622388e-07,9.999999717180685e-10
2025-07-23 02:07:00,9.779530500964029e-07,9.999999717180685e-10
2025-07-23 02:08:00,9.870669828160317e-07,9.999999717180685e-10
2025-07-23 02:09:00,9.915539749272284e-07,9.999999717180685e-10
2025-07-23 02:10:00,9.970874543796526e-07,9.999999717180685e-10
2025-07-23 02:11:00,9.991787237595418e-07,9.999999717180685e-10
2025-07-23 02:12:00,1.0010422784034745e-06,9.999999717180685e-10
2025-07-23 02:13:00,9.996080052587786e-07,9.999999717180685e-10
2025-07-23 02:14:00,9.964043101717834e-07,9.999999717180685e-10
2025-07-23 02:15:00,9.968985068553593e-07,9.999999717180685e-10
2025-07-23 02:16:00,1.007616219794727e-06,1.9018293606620773e-09
2025-07-23 02:17:00,1.0148289675271371e-06,2.2404904598261055e-09
2025-07-23 02:18:00,1.007460582513886e-06,3.3036477997683278e-09
2025-07-23 02:19:00,9.987596740756999e-07,9.999999717180685e-10
2025-07-23 02:20:00,9.872594546322944e-07,9.999999717180685e-10
2025-07-23 02:21:00,9.790055628400296e-07,9.999999717180685e-10
2025-07-23 02:22:00,9.715733995108167e-07,9.999999717180685e-10
2025-07-23 02:23:00,9.663576747698244e-07,9.999999717180685e-10
2025-07-23 02:24:00,9.592497463017935e-07,9.999999717180685e-10
2025-07-23 02:25:00,9.595469236955978e-07,9.999999717180685e-10
2025-07-23 02:26:00,9.626004384699627e-07,9.999999717180685e-10
2025-07-23 02:27:00,9.663779110269388e-07,9.999999717180685e-10
2025-07-23 02:28:00,9.791857564778184e-07,9.999999717180685e-10
2025-07-23 02:29:00,9.90018634183798e-07,9.999999717180685e-10
2025-07-23 02:30:00,9.982171604860923e-07,9.999999717180685e-10
2025-07-23 02:31:00,9.977646868719603e-07,9.999999717180685e-10
2025-07-23 02:32:00,9.96359176497208e-07,9.999999717180685e-10
2025-07-23 02:33:00,1.0018574130299385e-06,9.999999717180685e-10
2025-07-23 02:34:00,1.0513765573705314e-06,6.765247029250077e-09
2025-07-23 02:35:00,1.2156647244410124e-06,3.1055261473511564e-08
2025-07-23 02:36:00,1.5390916132673738e-06,7.944620961097826e-08
